full_name,birth_year,retire_year,G,AB,H,2B,3B,HR,BB,SO,RBI,R,SB,CS,AVG,OBP,SLG,OPS
Jack Stansbury,1895,1918,20,47,6,1,0,0,6,3,2,3,0,2,0.127659574,0.226415094,0.14893617,0.375351265
Jack Stivetts,1874,1899,120,349,109,11,11,4,31,112,55,65,3,7,0.312320917,0.368421053,0.441260745,0.809681798
Jack Suwinski,1999,2024,338,1020,211,40,2,54,143,365,138,137,26,5,0.206862745,0.304385211,0.408823529,0.71320874
Jack Thoney,1883,1911,266,912,216,23,12,3,36,224,73,112,42,14,0.236842105,0.265822785,0.298245614,0.564068399
Jack Tobin,1892,1927,1622,6174,1906,294,99,64,508,267,581,936,147,73,0.308713962,0.361269081,0.419501134,0.780770215
Jack Voigt,1969,1998,294,588,138,32,3,20,78,129,83,84,7,3,0.234693878,0.324324324,0.401360544,0.725684869
Jack Wallace,1902,1926,19,55,13,0,2,0,8,39,7,11,1,5,0.236363636,0.333333333,0.309090909,0.642424242
Jack Wallaesa,1921,1948,219,584,120,17,4,15,46,138,61,56,3,3,0.205479452,0.263492063,0.325342466,0.588834529
Jack Warner,1889,1933,1552,5040,1257,133,55,7,323,619,423,547,114,53,0.249404762,0.294611225,0.301785714,0.596396939
Jack Wilson,1978,2012,1370,4890,1294,243,34,61,270,619,426,565,43,32,0.264621677,0.303100775,0.365644172,0.668744947
Jacke Davis,1939,1962,48,75,16,0,1,1,4,20,6,9,1,0,0.213333333,0.253164557,0.28,0.533164557
Jackie Bradley,1990,2023,1182,3735,839,204,27,109,361,1066,449,514,69,18,0.224631861,0.29296875,0.381258367,0.674227117
Jackie Brandt,1934,1967,1221,3895,1020,175,37,112,351,574,485,540,45,30,0.261874198,0.322892134,0.412066752,0.734958886
Jackie Gutierrez,1960,1988,356,957,227,24,5,4,33,123,63,106,25,9,0.237199582,0.262626263,0.285266458,0.54789272
Jackie Hayes,1897,1940,1393,5188,1336,259,43,30,348,444,636,600,56,47,0.257517348,0.304190751,0.341364688,0.645555439
Jackie Hernandez,1942,1973,618,1480,308,37,9,12,93,324,121,153,25,15,0.208108108,0.254926891,0.269594595,0.524521486
Jackie Jensen,1928,1961,1438,5236,1463,259,45,199,750,546,929,810,143,55,0.279411765,0.369695957,0.460084034,0.829779991
Jackie Mayo,1925,1953,139,240,51,10,1,1,25,35,12,25,2,10,0.2125,0.286792453,0.275,0.561792453
Jackie Moore,1942,1965,21,53,5,0,0,0,6,12,2,2,0,0,0.094339623,0.186440678,0.094339623,0.280780301
Jackie Robinson,1923,1956,1417,5002,1567,286,55,141,756,291,763,973,200,39,0.31327469,0.403438694,0.477009196,0.88044789
Jackie Tavener,1901,1929,630,2131,543,88,53,13,186,231,243,254,46,31,0.254809948,0.314630988,0.364148287,0.678779276
Jackie Warner,1943,1966,45,123,26,4,1,7,9,55,16,22,0,0,0.211382114,0.265151515,0.430894309,0.696045824
Jackson Chourio,2001,2024,148,528,145,29,4,21,39,121,79,80,22,7,0.274621212,0.324514991,0.464015152,0.788530143
Jackson Holliday,2001,2024,60,190,36,4,2,5,15,69,23,28,4,0,0.189473684,0.248780488,0.310526316,0.559306804
Jackson Merrill,2001,2024,156,554,162,31,6,24,29,101,90,77,16,3,0.292418773,0.32761578,0.5,0.82761578
Jacob Amaya,2000,2024,28,77,14,1,0,0,4,29,5,5,2,0,0.181818182,0.222222222,0.194805195,0.417027417
Jacob Brumfield,1970,1999,568,1575,404,91,14,32,137,290,162,260,74,33,0.256507937,0.316004673,0.393015873,0.709020546
Jacob Cruz,1974,2005,408,729,176,38,2,19,85,207,105,95,4,8,0.241426612,0.320638821,0.377229081,0.697867902
Jacob Hurtubise,2001,2024,29,54,10,1,1,0,6,18,4,7,2,0,0.185185185,0.266666667,0.240740741,0.507407407
Jacob May,1994,2017,15,36,2,0,0,0,3,17,3,2,0,0,0.055555556,0.128205128,0.055555556,0.183760684
Jacob Nottingham,1995,2021,53,114,21,3,0,8,11,50,23,16,0,0,0.184210526,0.256,0.421052632,0.677052632
Jacob Stallings,1993,2024,534,1586,379,78,2,33,168,395,184,160,1,1,0.238965952,0.311858609,0.353089533,0.664948142
Jacob Wilson,2000,2024,40,112,26,3,3,0,9,13,4,14,0,0,0.232142857,0.289256198,0.3125,0.601756198
Jacob Young,2000,2024,183,575,147,31,2,3,40,124,48,84,46,10,0.255652174,0.304065041,0.332173913,0.636238954
Jacoby Ellsbury,1984,2017,1235,4846,1376,241,47,104,399,737,512,749,343,71,0.283945522,0.338417541,0.417457697,0.755875238
Jacque Jones,1976,2008,1302,4594,1272,255,19,165,314,949,630,632,82,45,0.276882891,0.323145884,0.448410971,0.771556855
Jae-Gyun Hwang,1994,2017,18,52,8,1,0,1,5,15,5,2,0,0,0.153846154,0.228070175,0.230769231,0.458839406
Jaff Decker,1990,2017,77,161,28,3,2,1,22,47,5,16,2,2,0.173913043,0.273224044,0.236024845,0.509248888
Jahmai Jones,1998,2024,69,126,25,5,1,1,7,49,11,17,3,1,0.198412698,0.240601504,0.277777778,0.518379282
Jai Miller,1986,2011,28,68,16,3,0,2,4,29,6,7,1,0,0.235294118,0.277777778,0.367647059,0.645424837
Jake Alu,2000,2023,51,159,36,2,1,2,10,42,16,14,5,1,0.226415094,0.272189349,0.289308176,0.561497525
Jake Bauers,1997,2024,529,1521,317,69,5,51,195,510,183,194,31,13,0.208415516,0.298368298,0.360946746,0.659315044
Jake Beckley,1865,1907,2386,9526,2930,473,243,87,616,681,1575,1600,315,46,0.307579257,0.34963518,0.435649801,0.785284981
Jake Boyd,1871,1895,57,178,45,5,1,1,21,32,17,30,4,5,0.252808989,0.331658291,0.308988764,0.640647056
Jake Brown,1952,1975,41,43,9,3,0,0,5,13,4,6,0,0,0.209302326,0.291666667,0.279069767,0.570736434
Jake Burger,1998,2024,344,1233,309,63,4,72,77,370,185,164,2,2,0.250608273,0.294656489,0.483373885,0.778030373
Jake Caulfield,1923,1946,44,94,26,8,0,0,4,11,10,13,0,0,0.276595745,0.306122449,0.361702128,0.667824577
Jake Cave,1995,2024,523,1429,337,67,16,45,98,481,176,190,13,6,0.235829251,0.284872299,0.399580126,0.684452425
Jake Cronenworth,1997,2024,646,2361,584,131,24,69,250,466,310,334,21,7,0.247352817,0.319417848,0.410842863,0.730260711
Jake Daubert,1887,1924,2014,7673,2326,250,165,56,623,489,722,1116,251,96,0.303140884,0.355472517,0.40062557,0.756098087
Jake Drauby,1869,1892,10,34,7,0,1,0,2,12,3,3,0,2,0.205882353,0.25,0.264705882,0.514705882
Jake Dunn,1908,1940,511,1770,497,79,30,22,179,84,288,302,28,13,0.28079096,0.346844536,0.396610169,0.743454705
Jake Early,1918,1949,747,2208,532,98,23,32,281,259,264,216,7,8,0.240942029,0.326637204,0.349637681,0.676274885
Jake Elmore,1991,2019,217,465,100,16,0,4,50,80,37,37,4,11,0.215053763,0.291262136,0.275268817,0.566530953
Jake Evans,1856,1885,472,1831,435,70,21,1,63,209,168,215,39,16,0.237575096,0.262935586,0.300382305,0.563317891
Jake Flowers,1902,1934,583,1693,433,75,18,16,190,139,201,229,58,23,0.255759008,0.330855019,0.349675133,0.680530151
Jake Fox,1985,2011,193,489,116,28,2,20,27,106,73,55,0,0,0.237218814,0.277131783,0.425357873,0.702489656
Jake Fraley,1996,2024,392,1182,294,56,3,41,137,291,156,151,57,14,0.248730964,0.326762699,0.405245347,0.732008046
Jake Gettman,1874,1899,197,772,215,24,8,8,40,112,78,108,44,7,0.278497409,0.314039409,0.361398964,0.675438373
Jake Gibbs,1939,1971,537,1639,382,53,8,25,120,231,146,157,28,22,0.233068944,0.285389426,0.320927395,0.606316821
Jake Goebbert,1991,2014,51,101,22,1,3,1,12,32,10,12,2,1,0.217821782,0.300884956,0.316831683,0.617716639
Jake Goodman,1858,1882,70,293,75,6,5,1,9,70,58,33,11,5,0.255972696,0.278145695,0.320819113,0.598964808
Jake Hager,1998,2022,42,76,15,2,0,0,12,31,5,6,0,0,0.197368421,0.306818182,0.223684211,0.530502392
Jake Jones,1921,1948,224,790,181,31,5,23,69,130,117,80,8,4,0.229113924,0.291036088,0.36835443,0.659390519
Jake Lamb,1991,2023,724,2309,543,112,22,96,295,689,342,335,18,12,0.235166739,0.321812596,0.427457774,0.74927037
Jake Marisnick,1990,2023,877,2053,469,96,15,65,119,671,223,287,81,32,0.228446176,0.270718232,0.384802728,0.65552096
Jake McCarthy,1998,2024,364,1098,297,39,15,20,88,239,119,167,77,15,0.270491803,0.324620573,0.387978142,0.712598715
Jake Meyers,1998,2024,361,1066,243,50,6,30,78,309,137,128,21,6,0.227954972,0.280594406,0.37054409,0.651138496
Jake Munch,1895,1918,22,30,8,0,1,0,0,5,0,3,0,2,0.266666667,0.266666667,0.333333333,0.6
Jake Pitler,1894,1918,111,383,89,8,5,0,31,24,23,40,8,5,0.232375979,0.289855072,0.279373368,0.569228441
Jake Powell,1912,1945,688,2540,689,116,26,22,173,219,327,353,65,35,0.271259843,0.317729451,0.363385827,0.681115278
Jake Rogers,1998,2024,282,866,175,35,4,41,74,314,110,118,3,1,0.202078522,0.264893617,0.393764434,0.658658051
Jake Smith,1901,1924,8,35,9,1,1,0,3,37,4,5,0,2,0.257142857,0.315789474,0.342857143,0.658646617
Jake Smolinski,1991,2018,235,608,143,20,5,16,43,123,67,67,3,3,0.235197368,0.285714286,0.363486842,0.649201128
Jake Stahl,1882,1913,982,3425,894,149,87,31,221,300,437,405,178,21,0.261021898,0.305814591,0.382481752,0.688296343
Jake Stenzel,1868,1899,766,3024,1024,190,71,32,299,183,533,662,292,21,0.338624339,0.398134216,0.48015873,0.878292946
Jake Stephens,1903,1937,452,1599,388,42,16,1,142,243,127,245,63,22,0.242651657,0.304422746,0.290806754,0.5952295
Jake Tolbert,1922,1948,22,54,6,0,0,0,7,150,0,2,0,9,0.111111111,0.213114754,0.111111111,0.324225865
Jake Virtue,1867,1894,474,1764,483,60,50,7,275,140,256,321,50,11,0.273809524,0.371750858,0.376417234,0.748168092
Jake Wells,1866,1890,46,162,34,4,0,0,10,42,14,22,1,5,0.209876543,0.255813953,0.234567901,0.490381855
Jake Wood,1938,1967,608,1877,469,53,26,35,159,362,168,279,79,23,0.249866809,0.308447937,0.361747469,0.670195406
James Adduci,1992,2019,151,396,92,18,4,5,29,111,39,48,7,2,0.232323232,0.284705882,0.335858586,0.620564468
James Bray,1904,1931,72,184,57,7,4,2,30,112,28,21,3,9,0.309782609,0.406542056,0.423913043,0.8304551
James Brown,1918,1943,61,198,51,13,1,1,11,38,18,26,4,5,0.257575758,0.296650718,0.348484848,0.645135566
James Buford,1908,1933,99,359,105,11,5,3,14,112,43,43,12,7,0.292479109,0.319034853,0.376044568,0.695079421
James Casey,1875,1907,1114,4341,1122,137,52,9,270,374,354,584,191,23,0.258465791,0.301886792,0.320202718,0.622089511
James Darnell,1988,2012,25,62,14,3,0,2,7,9,8,3,1,0,0.225806452,0.304347826,0.370967742,0.675315568
James Green,1861,1884,10,36,5,1,0,0,0,37,31,4,6,2,0.138888889,0.138888889,0.166666667,0.305555556
James Jones,1991,2015,136,341,81,10,5,0,14,80,9,47,28,2,0.237536657,0.267605634,0.296187683,0.563793317
James Loney,1983,2016,1443,5023,1425,267,21,108,397,652,669,528,38,21,0.283695003,0.336162362,0.40971531,0.745877671
James McCann,1991,2024,919,3042,733,128,10,92,194,847,373,317,15,10,0.240959895,0.286464771,0.38034188,0.666806652
James Mouton,1971,2001,723,1570,386,75,7,18,174,338,147,222,109,41,0.245859873,0.321100917,0.336942675,0.658043593
James Mullen,1881,1905,118,375,74,10,8,1,14,75,26,37,8,2,0.197333333,0.22622108,0.274666667,0.500887746
James Outman,1999,2024,208,632,146,22,3,28,86,243,84,104,18,4,0.231012658,0.323119777,0.408227848,0.731347625
James Stafford,1870,1899,553,2079,576,59,19,21,157,200,287,330,115,16,0.277056277,0.327817531,0.354016354,0.681833885
James Stanley,1891,1914,54,98,19,3,0,0,19,14,4,13,2,2,0.193877551,0.324786325,0.224489796,0.549276121
James Winston,1909,1932,12,38,8,0,0,0,2,37,3,2,0,2,0.210526316,0.25,0.210526316,0.460526316
James Womack,1908,1933,10,35,11,0,2,0,1,112,6,3,0,7,0.314285714,0.333333333,0.428571429,0.761904762
James Wood,2001,2024,79,295,78,13,4,9,39,97,41,43,14,8,0.26440678,0.350299401,0.427118644,0.777418045
Jamey Carroll,1979,2013,1276,3671,1000,148,27,13,410,581,265,560,74,36,0.272405339,0.345503553,0.338055026,0.683558579
Jamie Allen,1960,1983,86,273,61,10,0,4,33,52,21,23,6,5,0.223443223,0.307189542,0.304029304,0.611218847
Jamie Burke,1980,2010,191,390,108,20,0,3,25,57,39,53,0,2,0.276923077,0.320481928,0.351282051,0.671763979
Jamie Nelson,1960,1983,40,96,21,3,0,1,13,12,5,9,4,2,0.21875,0.311926606,0.28125,0.593176606
Jamie Quirk,1952,1992,984,2266,544,100,7,43,177,435,247,193,5,16,0.240070609,0.29512894,0.347308032,0.642436972
Jamie Romak,1991,2015,27,36,6,3,0,0,3,14,4,4,0,0,0.166666667,0.230769231,0.25,0.480769231
Jamie Westbrook,2001,2024,21,40,6,2,0,2,4,14,7,4,0,0,0.15,0.227272727,0.35,0.577272727
Jap Barbeau,1884,1910,201,712,160,25,8,0,78,115,46,96,39,9,0.224719101,0.301265823,0.282303371,0.583569194
Jared Hoying,1996,2021,77,121,26,5,0,1,7,32,12,21,4,0,0.214876033,0.2578125,0.280991736,0.538804236
Jared Oliva,1997,2021,26,56,10,2,0,0,3,16,2,4,3,0,0.178571429,0.220338983,0.214285714,0.434624697
Jared Sandberg,1978,2003,196,630,139,38,2,25,65,236,92,83,4,2,0.220634921,0.29352518,0.406349206,0.699874386
Jared Triolo,2000,2024,179,575,139,19,1,12,66,181,67,71,14,2,0.24173913,0.319812793,0.340869565,0.660682358
Jared Walsh,1996,2024,384,1288,308,67,6,59,104,406,191,155,4,2,0.239130435,0.295977011,0.437888199,0.73386521
Jared Young,1999,2023,22,62,13,2,3,2,6,20,8,10,3,0,0.209677419,0.279411765,0.435483871,0.714895636
Jarred Kelenic,1998,2024,383,1284,273,61,6,47,125,432,154,154,31,13,0.212616822,0.282469837,0.379283489,0.661753326
Jarren Duran,1998,2024,353,1314,357,99,21,34,96,353,142,197,67,11,0.271689498,0.321276596,0.456621005,0.7778976
Jarrett Hoffpauir,1986,2010,21,46,10,3,0,0,6,7,2,2,0,0,0.217391304,0.307692308,0.282608696,0.590301003
Jarrett Parker,1993,2019,140,354,88,17,3,15,37,127,51,48,3,3,0.248587571,0.319693095,0.440677966,0.760371061
Jarrod Dyson,1987,2021,992,2513,612,83,38,21,242,478,185,387,266,49,0.243533625,0.309981851,0.331874254,0.641856105
Jarrod Patterson,1979,2003,26,63,15,1,1,2,3,10,4,9,0,1,0.238095238,0.272727273,0.380952381,0.653679654
Jarrod Saltalamacchia,1984,2018,895,2852,662,161,6,110,304,984,381,377,5,7,0.232117812,0.30608365,0.408485273,0.714568924
Jarvis Brown,1968,1995,155,227,46,11,2,1,26,49,10,44,13,7,0.202643172,0.28458498,0.281938326,0.566523306
Jarvis Tatum,1945,1970,102,254,59,8,0,0,17,50,8,37,1,1,0.232283465,0.280442804,0.263779528,0.544222332
Jason Bartlett,1982,2014,892,3141,849,156,26,31,275,526,286,435,123,37,0.270296084,0.329039813,0.366125438,0.69516525
Jason Bates,1972,1998,319,677,162,38,5,12,88,152,69,88,5,8,0.23929099,0.326797386,0.363367799,0.690165185
Jason Bay,1980,2013,1278,4505,1200,240,30,222,636,1216,754,737,95,17,0.266370699,0.357128963,0.480799112,0.837928075
Jason Botts,1982,2008,93,282,65,15,1,5,38,108,28,33,1,0,0.230496454,0.321875,0.343971631,0.665846631
Jason Bourgeois,1985,2015,317,708,179,20,7,6,47,94,44,97,54,15,0.252824859,0.299337748,0.326271186,0.625608935
Jason Castro,1988,2022,952,2981,678,166,9,97,347,970,325,368,6,2,0.227440456,0.307992788,0.386782959,0.694775747
Jason Coats,1993,2016,28,50,10,4,0,1,5,12,4,8,1,0,0.2,0.272727273,0.34,0.612727273
Jason Conti,1977,2004,182,420,100,24,5,6,33,124,47,47,7,5,0.238095238,0.293598234,0.361904762,0.655502996
Jason Delay,1999,2024,134,337,78,20,1,2,26,94,35,38,0,2,0.231454006,0.286501377,0.314540059,0.601041437
Jason Dellaero,1976,1999,11,33,3,0,0,0,1,13,2,1,0,0,0.090909091,0.117647059,0.090909091,0.20855615
Jason Donald,1987,2012,170,552,142,27,5,7,34,145,43,70,12,3,0.257246377,0.300341297,0.362318841,0.662660138
Jason Dubois,1981,2005,86,210,49,12,1,10,13,81,29,23,0,1,0.233333333,0.278026906,0.442857143,0.720884049
Jason Ellison,1980,2008,344,554,139,24,3,8,36,88,35,89,22,11,0.250902527,0.296610169,0.348375451,0.644985621
Jason Giambi,1972,2014,2260,7267,2010,405,9,440,1366,1572,1441,1227,20,12,0.276592817,0.39105757,0.5164442,0.90750177
Jason Grabowski,1979,2005,190,301,59,8,1,11,33,85,33,35,1,0,0.196013289,0.275449102,0.338870432,0.614319534
Jason Hardtke,1973,1998,67,134,31,7,0,2,8,24,16,14,1,1,0.231343284,0.274647887,0.328358209,0.603006096
Jason Heyward,1987,2024,1790,6089,1560,304,41,184,700,1218,718,870,125,42,0.256199704,0.332891442,0.410247988,0.74313943
Jason Jaramillo,1986,2011,119,336,79,19,0,4,27,59,38,23,2,0,0.235119048,0.292011019,0.327380952,0.619391972
Jason Jones,1980,2003,40,107,23,6,0,3,10,21,11,11,0,1,0.214953271,0.282051282,0.355140187,0.637191469
Jason Kendall,1973,2010,2085,7627,2195,394,35,75,721,686,744,1030,189,89,0.287793366,0.349305223,0.378130326,0.727435549
Jason Kipnis,1988,2020,1165,4404,1147,260,24,126,467,951,545,607,136,33,0.26044505,0.331348799,0.416212534,0.747561333
Jason Kubel,1982,2014,1036,3480,913,187,19,140,355,834,564,442,12,7,0.262356322,0.330638853,0.447701149,0.778340002
Jason LaRue,1976,2010,922,2719,628,148,7,96,237,760,348,307,14,11,0.230967267,0.292625169,0.39646929,0.689094459
Jason Lane,1979,2007,497,1208,291,64,7,61,123,258,189,165,10,6,0.24089404,0.311044328,0.456953642,0.76799797
Jason Martin,1996,2021,85,189,39,5,0,6,14,55,19,21,5,1,0.206349206,0.261083744,0.328042328,0.589126072
Jason Maxwell,1976,2001,110,182,41,10,0,3,18,57,23,20,4,1,0.225274725,0.295,0.32967033,0.62467033
Jason McDonald,1974,2000,286,692,167,27,5,11,105,155,51,113,33,19,0.24132948,0.341279799,0.342485549,0.683765348
Jason Michaels,1978,2011,1031,2332,613,140,10,59,243,496,299,332,22,18,0.262864494,0.332427184,0.407375643,0.739802828
Jason Phillips,1978,2007,465,1382,344,77,0,30,111,170,168,138,0,5,0.248914616,0.304755526,0.36975398,0.674509506
Jason Pridie,1986,2015,133,245,53,12,3,5,26,73,24,33,7,1,0.216326531,0.291512915,0.351020408,0.642533323
Jason Repko,1983,2012,360,700,157,29,4,16,52,195,67,105,27,8,0.224285714,0.277925532,0.345714286,0.623639818
Jason Rogers,1991,2016,117,186,48,7,3,4,23,44,18,24,0,0,0.258064516,0.339712919,0.392473118,0.732186037
Jason Romano,1979,2005,129,191,39,6,1,2,13,53,12,26,8,1,0.204188482,0.254901961,0.277486911,0.532388872
Jason Smith,1978,2009,278,576,122,15,10,17,23,181,60,65,9,4,0.211805556,0.242070117,0.361111111,0.603181228
Jason Thompson,1962,1996,1431,4851,1264,208,12,210,817,876,788,644,8,7,0.260564832,0.367148906,0.438260153,0.805409059
Jason Tyner,1978,2008,440,1358,373,41,11,1,68,137,94,168,61,15,0.27466863,0.309256662,0.323269514,0.632526176
Jason Varitek,1974,2011,1546,5099,1307,306,14,193,614,1216,757,664,25,18,0.25632477,0.336250656,0.435379486,0.771630143
Jason Vosler,1998,2024,107,261,54,13,3,10,22,84,34,34,3,1,0.206896552,0.268551237,0.394636015,0.663187252
Jason Wood,1981,2008,153,200,49,11,0,5,15,59,36,25,1,1,0.245,0.297674419,0.375,0.672674419
Jasper Washington,1907,1933,103,384,121,28,4,2,17,77,74,48,0,9,0.315104167,0.344139651,0.424479167,0.768618818
Jasson Dom챠nguez,2000,2024,26,87,18,2,0,6,13,27,11,14,6,0,0.206896552,0.31,0.436781609,0.746781609
Javier B찼ez,1991,2024,1222,4377,1099,217,27,181,218,1294,628,598,110,33,0.251085218,0.286615887,0.437057345,0.723673232
Javier Cardona,1977,2002,87,175,36,10,0,2,4,31,14,13,0,1,0.205714286,0.223463687,0.297142857,0.520606544
Javier Ortiz,1967,1991,77,160,44,9,2,2,26,25,15,14,1,1,0.275,0.376344086,0.39375,0.770094086
Javier Perez,1916,1945,224,778,211,34,8,3,73,118,106,114,15,11,0.271208226,0.333725029,0.347043702,0.680768731
Javier Sanoja,2001,2024,15,35,8,2,0,0,1,4,2,3,0,0,0.228571429,0.25,0.285714286,0.535714286
Javier Valentin,1976,2008,631,1507,379,82,5,45,131,257,210,154,0,0,0.251493033,0.311355311,0.402123424,0.713478735
Javy Lopez,1969,2006,1503,5319,1527,267,19,260,357,969,864,674,8,19,0.287084038,0.33192389,0.49106975,0.82299364
Jay Bell,1963,2003,2063,7398,1963,394,67,195,853,1443,860,1123,91,60,0.265341984,0.341291965,0.415788051,0.757080015
Jay Bruce,1985,2021,1650,5964,1455,312,32,319,600,1572,951,839,65,40,0.243963783,0.313071298,0.467471496,0.780542794
Jay Buhner,1964,2001,1472,5013,1273,233,19,310,792,1406,965,797,6,24,0.253939757,0.355727821,0.493516856,0.849244677
Jay Canizaro,1976,2002,195,596,149,35,3,10,44,119,68,73,5,5,0.25,0.3015625,0.369127517,0.670690017
Jay Faatz,1864,1890,298,1135,274,24,12,3,39,108,136,159,99,9,0.241409692,0.266609881,0.291629956,0.558239837
Jay Gainer,1970,1993,23,41,7,0,0,3,4,12,6,4,1,1,0.170731707,0.244444444,0.390243902,0.634688347
Jay Gibbons,1980,2011,840,2917,759,166,7,127,224,442,427,364,2,7,0.260198834,0.312957657,0.452519712,0.765477369
Jay Hankins,1939,1963,87,207,38,0,4,4,8,20,10,25,2,1,0.183574879,0.213953488,0.280193237,0.494146725
Jay Johnstone,1943,1985,1748,4703,1254,215,38,102,429,632,531,578,50,54,0.266638316,0.327942323,0.393578567,0.72152089
Jay Kirke,1889,1918,320,1148,346,49,13,7,35,149,148,122,21,27,0.301393728,0.322062553,0.385017422,0.707079974
Jay Loviglio,1957,1983,46,52,10,0,0,0,3,6,4,17,5,5,0.192307692,0.236363636,0.192307692,0.428671329
Jay Partridge,1904,1928,183,645,167,17,7,7,33,42,52,90,11,5,0.258914729,0.294985251,0.339534884,0.634520134
Jay Payton,1976,2010,1259,4154,1157,193,30,119,255,503,522,561,47,32,0.278526721,0.320254026,0.425373134,0.74562716
Jay Porter,1931,1959,229,544,124,22,1,8,53,96,62,58,4,0,0.227941176,0.296482412,0.316176471,0.612658883
Jay Ward,1945,1970,27,49,8,3,0,0,9,19,4,4,0,0,0.163265306,0.293103448,0.224489796,0.517593244
Jaycob Brugman,1994,2017,48,143,38,2,0,3,18,38,12,12,1,2,0.265734266,0.347826087,0.342657343,0.69048343
Jayhawk Owens,1970,1996,130,323,75,16,2,11,38,104,36,54,5,1,0.232198142,0.313019391,0.39628483,0.70930422
Jaylin Davis,1996,2022,38,87,18,2,0,2,6,29,6,9,1,2,0.206896552,0.258064516,0.298850575,0.556915091
Jayson Nix,1985,2014,466,1305,277,55,2,38,108,371,130,143,36,11,0.212260536,0.272469922,0.344827586,0.617297508
Jayson Werth,1980,2017,1583,5484,1465,300,22,229,764,1450,799,883,132,23,0.267140773,0.356754161,0.455142232,0.811896393
Jazz Chisholm,1997,2024,449,1647,410,64,15,77,139,500,228,241,99,28,0.248937462,0.307390817,0.446265938,0.753656756
Jean Segura,1989,2023,1413,5496,1545,237,47,110,323,824,513,737,211,73,0.281113537,0.321017357,0.401382824,0.722400181
Jed Hansen,1974,1999,87,176,45,7,1,4,23,64,19,27,3,3,0.255681818,0.341708543,0.375,0.716708543
Jed Lowrie,1986,2022,1307,4615,1185,292,17,121,503,895,594,590,8,3,0.256771398,0.329816335,0.406067172,0.735883507
Jedd Gyorko,1990,2020,847,2693,659,111,5,121,248,670,370,317,14,6,0.244708504,0.308398504,0.424433717,0.732832221
Jeff Abbott,1974,2001,233,596,157,33,2,18,38,91,83,82,6,5,0.263422819,0.307570978,0.416107383,0.72367836
Jeff Bagwell,1968,2005,2150,7797,2314,488,32,449,1401,1558,1529,1517,202,78,0.296780813,0.40389215,0.540336027,0.944228177
Jeff Bailey,1984,2009,56,136,31,4,3,6,19,39,16,25,0,0,0.227941176,0.322580645,0.433823529,0.756404175
Jeff Baisley,1985,2008,14,43,11,1,0,0,4,7,5,1,0,0,0.255813953,0.319148936,0.279069767,0.598218704
Jeff Baker,1982,2015,748,1793,474,108,15,54,139,472,235,244,14,1,0.264361405,0.317287785,0.431678751,0.748966535
Jeff Barry,1974,1999,104,217,53,18,0,5,22,48,28,25,0,4,0.244239631,0.313807531,0.396313364,0.710120895
